tweet_id,timestamp,text
787,2025-03-22T16:44:37Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
788,2025-03-22T17:47:18Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
789,2025-01-10T00:04:52Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
790,2025-01-11T23:55:08Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
791,2025-01-28T07:27:01Z,Pembangunan IKN terus berjalan sesuai rencana.
792,2025-01-16T20:49:03Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
793,2025-02-02T22:42:04Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
794,2025-03-19T16:49:59Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
795,2025-02-25T00:08:42Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
796,2025-01-10T09:17:08Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
797,2025-03-13T16:38:46Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
798,2025-03-21T06:30:44Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
799,2025-03-05T09:51:44Z,Investasi swasta untuk proyek IKN terus bertambah.
800,2025-03-15T21:59:11Z,Pembangunan IKN terus berjalan sesuai rencana.
801,2025-02-21T22:25:45Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
802,2025-02-05T22:17:41Z,Investasi swasta untuk proyek IKN terus bertambah.
803,2025-02-18T07:54:09Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
804,2025-03-29T03:40:14Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
805,2025-03-30T01:43:36Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
806,2025-03-20T22:06:57Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
807,2025-01-27T22:25:00Z,Investasi swasta untuk proyek IKN terus bertambah.
808,2025-01-06T04:05:13Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
809,2025-01-29T07:43:58Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
810,2025-03-19T15:49:06Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
811,2025-01-28T07:01:10Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
812,2025-02-03T16:37:24Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
813,2025-01-22T12:31:11Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
814,2025-03-05T16:32:23Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
815,2025-03-13T23:14:13Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
816,2025-01-17T20:24:13Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
817,2025-01-19T14:50:58Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
818,2025-02-21T11:07:16Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
819,2025-03-01T07:39:22Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
820,2025-01-22T15:39:20Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
821,2025-03-11T13:21:13Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
822,2025-03-01T02:32:24Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
823,2025-03-15T18:15:48Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
824,2025-01-13T05:01:45Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
825,2025-03-17T07:39:15Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
826,2025-02-22T00:52:17Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
827,2025-01-29T04:09:38Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
828,2025-03-11T14:32:02Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
829,2025-03-24T01:36:39Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
830,2025-03-29T21:39:07Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
831,2025-03-12T09:28:07Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
832,2025-01-31T22:37:26Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
833,2025-01-27T10:18:23Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
834,2025-02-09T12:27:16Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
835,2025-02-15T14:17:25Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
836,2025-01-14T11:40:00Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
837,2025-01-04T08:23:33Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
838,2025-03-02T21:36:25Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
839,2025-03-10T20:50:05Z,Investasi swasta untuk proyek IKN terus bertambah.
840,2025-02-06T03:00:46Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
841,2025-01-07T12:11:31Z,Investasi swasta untuk proyek IKN terus bertambah.
842,2025-01-22T09:47:15Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
843,2025-01-22T18:14:58Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
844,2025-01-29T12:48:31Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
845,2025-03-28T19:50:28Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
846,2025-01-13T01:36:25Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
847,2025-02-07T05:56:29Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
848,2025-02-05T04:18:17Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
849,2025-01-05T17:45:42Z,Investasi swasta untuk proyek IKN terus bertambah.
850,2025-01-05T04:44:56Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
851,2025-02-18T07:30:35Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
852,2025-02-19T18:12:42Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
853,2025-02-09T06:22:16Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
854,2025-01-28T12:32:45Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
855,2025-03-26T14:19:08Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
856,2025-01-31T22:27:55Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
857,2025-03-28T08:52:56Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
858,2025-02-15T22:36:25Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
859,2025-03-25T02:41:14Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
860,2025-02-14T19:32:05Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
861,2025-03-04T05:43:10Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
862,2025-01-16T01:19:49Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
863,2025-03-14T12:12:48Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
864,2025-03-01T23:46:16Z,Pembangunan IKN terus berjalan sesuai rencana.
865,2025-02-19T06:17:34Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
866,2025-02-21T20:53:07Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
867,2025-01-30T18:12:50Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
868,2025-01-07T09:15:23Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
869,2025-02-06T10:11:28Z,Investasi swasta untuk proyek IKN terus bertambah.
870,2025-01-19T08:13:48Z,Investasi swasta untuk proyek IKN terus bertambah.
871,2025-03-21T09:40:11Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
872,2025-03-08T08:20:29Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
873,2025-03-13T06:07:21Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
874,2025-02-10T21:53:02Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
875,2025-03-25T22:49:28Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
876,2025-03-22T04:41:22Z,Investasi swasta untuk proyek IKN terus bertambah.
877,2025-01-06T20:46:40Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
878,2025-01-12T01:43:15Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
879,2025-01-21T02:06:58Z,Investasi swasta untuk proyek IKN terus bertambah.
880,2025-01-09T13:27:49Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
881,2025-02-21T01:44:33Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
882,2025-01-31T18:27:27Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
883,2025-03-31T22:16:39Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
884,2025-01-07T08:25:25Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
885,2025-03-04T22:49:43Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
886,2025-03-31T17:16:15Z,Investasi swasta untuk proyek IKN terus bertambah.
887,2025-03-23T07:16:42Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
888,2025-03-22T21:51:59Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
889,2025-01-12T06:45:27Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
890,2025-01-07T20:56:09Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
891,2025-03-15T08:14:56Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
892,2025-01-05T18:01:51Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
893,2025-03-25T14:52:04Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
894,2025-01-13T02:41:58Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
895,2025-03-10T23:42:37Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
896,2025-01-12T00:24:30Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
897,2025-03-13T16:30:25Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
898,2025-01-13T15:20:03Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
899,2025-02-24T18:02:25Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
900,2025-03-29T11:40:17Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
901,2025-03-31T05:41:06Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
902,2025-01-08T21:18:48Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
903,2025-03-16T20:21:05Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
904,2025-01-04T18:08:52Z,Pembangunan IKN terus berjalan sesuai rencana.
905,2025-03-15T05:25:00Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
906,2025-03-11T22:37:38Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
907,2025-02-02T15:44:33Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
908,2025-01-02T01:39:39Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
909,2025-02-01T00:20:07Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
910,2025-03-30T20:19:46Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
911,2025-01-28T23:03:30Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
912,2025-03-23T13:00:04Z,Investasi swasta untuk proyek IKN terus bertambah.
913,2025-02-12T11:45:09Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
914,2025-01-01T05:40:03Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
915,2025-02-27T11:23:09Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
916,2025-02-06T02:58:31Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
917,2025-03-20T21:13:57Z,Investasi swasta untuk proyek IKN terus bertambah.
918,2025-03-16T17:57:37Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
919,2025-01-27T04:31:55Z,Investasi swasta untuk proyek IKN terus bertambah.
920,2025-01-12T06:31:26Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
921,2025-03-02T08:31:01Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
922,2025-03-18T22:52:45Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
923,2025-01-22T15:26:36Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
924,2025-03-09T19:26:02Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
925,2025-02-21T10:21:44Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
926,2025-01-11T11:39:24Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
927,2025-03-05T04:25:28Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
928,2025-02-14T08:35:48Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
929,2025-03-23T01:13:16Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
930,2025-03-13T13:44:10Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
931,2025-02-25T03:55:00Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
932,2025-01-14T15:28:02Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
933,2025-01-09T22:31:43Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
934,2025-02-13T09:36:55Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
935,2025-01-16T17:31:58Z,Pembangunan IKN terus berjalan sesuai rencana.
936,2025-01-25T07:37:55Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
937,2025-03-02T02:04:17Z,Pembangunan IKN terus berjalan sesuai rencana.
938,2025-01-03T12:03:00Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
939,2025-03-08T09:17:21Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
940,2025-02-13T23:11:11Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
941,2025-02-05T21:55:17Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
942,2025-02-08T02:44:15Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
943,2025-01-07T14:00:59Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
944,2025-01-14T08:53:31Z,Pembangunan IKN terus berjalan sesuai rencana.
945,2025-01-01T00:45:13Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
946,2025-02-18T08:16:18Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
947,2025-03-17T23:39:24Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
948,2025-02-06T14:32:36Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
949,2025-02-06T08:25:30Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
950,2025-02-06T06:09:18Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
951,2025-03-31T19:19:16Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
952,2025-02-06T17:44:11Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
953,2025-02-07T21:57:26Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
954,2025-02-24T20:06:42Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
955,2025-03-29T08:51:56Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
956,2025-01-18T00:01:04Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
957,2025-01-24T00:16:21Z,Pembangunan IKN terus berjalan sesuai rencana.
958,2025-02-22T07:28:46Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
959,2025-01-07T21:46:57Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
960,2025-03-07T17:56:21Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
961,2025-03-30T11:10:58Z,Investasi swasta untuk proyek IKN terus bertambah.
962,2025-03-28T23:55:19Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
963,2025-01-24T04:25:23Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
964,2025-03-14T06:34:03Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
965,2025-01-29T04:05:31Z,Investasi swasta untuk proyek IKN terus bertambah.
966,2025-03-29T11:29:18Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
967,2025-02-01T15:53:07Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
968,2025-01-07T23:38:57Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
969,2025-02-01T17:52:50Z,Investasi swasta untuk proyek IKN terus bertambah.
970,2025-02-02T02:19:41Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
971,2025-02-08T19:04:13Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
972,2025-03-11T02:34:51Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
973,2025-02-09T17:38:00Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
974,2025-03-22T18:58:35Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
975,2025-01-01T10:44:05Z,Pembangunan IKN terus berjalan sesuai rencana.
976,2025-02-05T09:14:59Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
977,2025-03-06T21:21:07Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
978,2025-01-27T10:35:17Z,Investasi swasta untuk proyek IKN terus bertambah.
979,2025-02-03T21:39:24Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
980,2025-01-05T19:50:40Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
981,2025-01-23T04:33:12Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
982,2025-02-09T05:58:43Z,Investasi swasta untuk proyek IKN terus bertambah.
983,2025-02-13T04:30:22Z,Pembangunan IKN terus berjalan sesuai rencana.
984,2025-02-18T07:19:55Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
985,2025-01-27T20:22:41Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
986,2025-03-01T22:13:51Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
987,2025-02-05T05:59:26Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
988,2025-01-26T16:12:58Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
989,2025-02-07T11:12:33Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
990,2025-03-15T16:01:07Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
991,2025-02-08T06:46:27Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
992,2025-01-06T15:09:08Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
993,2025-02-20T21:31:25Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
994,2025-01-05T06:43:04Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
995,2025-02-02T12:08:00Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
996,2025-02-02T11:19:16Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
997,2025-02-20T08:04:08Z,Investasi swasta untuk proyek IKN terus bertambah.
998,2025-03-26T09:26:29Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
999,2025-03-22T14:27:51Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
1000,2025-01-21T08:39:50Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
1001,2025-01-11T17:48:05Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
1002,2025-01-01T02:36:32Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
1003,2025-03-27T08:03:58Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
1004,2025-03-03T16:55:10Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
1005,2025-03-30T05:12:41Z,Pembangunan IKN terus berjalan sesuai rencana.
1006,2025-03-30T04:45:04Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1007,2025-01-24T18:20:20Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1008,2025-02-01T16:43:49Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
1009,2025-01-01T05:50:46Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
1010,2025-01-12T07:44:12Z,Investasi swasta untuk proyek IKN terus bertambah.
1011,2025-01-18T17:34:48Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
1012,2025-01-14T11:01:53Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
1013,2025-03-31T04:06:18Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
1014,2025-02-12T13:12:27Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
1015,2025-03-20T08:12:29Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
1016,2025-03-11T18:01:35Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
1017,2025-03-18T22:29:45Z,Pembangunan IKN terus berjalan sesuai rencana.
1018,2025-02-02T12:09:17Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
1019,2025-03-18T13:31:23Z,Pembangunan IKN terus berjalan sesuai rencana.
1020,2025-01-17T07:38:44Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
1021,2025-03-13T04:48:15Z,Pembangunan IKN terus berjalan sesuai rencana.
1022,2025-02-24T19:08:32Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
1023,2025-03-10T09:55:50Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
1024,2025-01-26T18:10:25Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
1025,2025-01-11T07:20:09Z,Investasi swasta untuk proyek IKN terus bertambah.
1026,2025-02-05T22:24:14Z,Investasi swasta untuk proyek IKN terus bertambah.
1027,2025-01-29T21:01:46Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1028,2025-02-26T21:12:56Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1029,2025-02-18T10:53:11Z,Pembangunan IKN terus berjalan sesuai rencana.
1030,2025-02-18T11:27:34Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
1031,2025-01-12T03:08:24Z,Investasi swasta untuk proyek IKN terus bertambah.
1032,2025-03-04T17:31:17Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
1033,2025-03-25T13:20:53Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
1034,2025-01-09T15:01:35Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
1035,2025-03-09T08:29:20Z,Pembangunan IKN terus berjalan sesuai rencana.
1036,2025-03-27T23:23:54Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
1037,2025-01-06T19:31:57Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
1038,2025-02-13T08:22:05Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
1039,2025-02-01T23:29:24Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
1040,2025-01-24T17:55:08Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
1041,2025-01-29T17:41:43Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
1042,2025-02-07T01:47:49Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
1043,2025-01-07T15:59:05Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1044,2025-03-30T01:42:48Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1045,2025-03-10T11:11:55Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
1046,2025-02-25T11:31:34Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
1047,2025-03-17T21:27:50Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1048,2025-02-10T23:30:14Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
1049,2025-01-23T18:58:50Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
1050,2025-03-10T11:32:54Z,Investasi swasta untuk proyek IKN terus bertambah.
1051,2025-03-25T10:07:09Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
1052,2025-02-21T11:32:25Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1053,2025-02-11T05:35:30Z,Pembangunan IKN terus berjalan sesuai rencana.
1054,2025-03-11T15:49:31Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
1055,2025-01-19T19:13:04Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
1056,2025-03-01T17:42:59Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
1057,2025-01-30T04:28:16Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
1058,2025-01-23T20:08:09Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
1059,2025-03-09T08:43:11Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
1060,2025-02-22T15:59:38Z,IKN diharapkan menjadi kota pintar berbasis teknologi modern.
1061,2025-01-28T17:51:23Z,Pembangunan IKN terus berjalan sesuai rencana.
1062,2025-03-27T07:46:03Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
1063,2025-03-14T04:18:56Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
1064,2025-03-06T10:30:58Z,Program penghijauan di kawasan IKN mulai menunjukkan hasil positif.
1065,2025-01-24T17:28:13Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
1066,2025-03-04T22:41:26Z,IKN diharapkan menjadi simbol kemajuan Indonesia.
1067,2025-02-16T13:10:19Z,Pemerintah mempercepat pembangunan fasilitas pendidikan di IKN.
1068,2025-01-03T04:32:33Z,Pembangunan IKN terus berjalan sesuai rencana.
1069,2025-03-12T21:20:04Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1070,2025-02-05T11:26:04Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1071,2025-03-26T16:02:52Z,Publik menunggu informasi terbaru mengenai progres Ibu Kota Nusantara.
1072,2025-02-13T05:32:24Z,Diskusi publik tentang IKN semakin meningkat di media sosial.
1073,2025-02-18T06:52:55Z,Isu lingkungan menjadi perhatian dalam pembangunan IKN.
1074,2025-01-01T21:37:37Z,IKN menawarkan peluang ekonomi baru bagi masyarakat.
1075,2025-01-15T15:14:45Z,Proyek infrastruktur jalan dan hunian pekerja di IKN terus berkembang.
1076,2025-01-23T16:27:55Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1077,2025-02-12T12:49:49Z,Partisipasi masyarakat dalam proses pembangunan IKN sangat penting.
1078,2025-01-06T04:18:28Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1079,2025-02-19T00:06:32Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
1080,2025-01-24T02:52:16Z,Kekhawatiran publik mengenai dampak sosial IKN masih muncul.
1081,2025-01-24T21:57:59Z,Kontroversi mengenai pendanaan proyek IKN masih menjadi perdebatan.
1082,2025-01-16T06:14:16Z,Perpindahan ASN ke IKN direncanakan berlangsung secara bertahap.
